Accident_ID,City,Latitude,Longitude,Date,Time,Severity,Vehicle_Type,Weather,Road_Condition,Road_Type,Light_Condition,Speed_Limit,Casualties
1404,Bangalore,12.868005449172779,77.7113108310906,2024-11-20,10:37,Fatal,Auto,Clear,Wet,Highway,Daylight,30,5
1405,Chennai,13.117999185773623,80.2564611033639,2024-03-27,14:06,Minor,Bus,Rainy,Under Construction,Highway,Daylight,40,1
1406,Hyderabad,17.294590669410486,78.46867214930296,2024-06-03,18:50,Minor,Car,Clear,Under Construction,Highway,Night,40,1
1407,Ahmedabad,22.951881590678298,72.60182700731573,2024-08-31,05:24,Minor,Truck,Foggy,Under Construction,City Road,Night,60,3
1408,Chennai,13.19047274347269,80.32110745265052,2024-08-19,12:46,Major,Bus,Foggy,Dry,City Road,Daylight,80,3
1409,Kolkata,22.549214131575187,88.28100041029562,2024-08-03,10:45,Minor,Auto,Rainy,Under Construction,Highway,Night,50,2
1410,Hyderabad,17.337563414289992,78.4637663904749,2024-06-03,18:57,Minor,Bus,Cloudy,Dry,City Road,Daylight,50,6
1411,Hyderabad,17.38339244826569,78.44323861254725,2024-04-12,03:55,Minor,Bicycle,Rainy,Under Construction,City Road,Street Lights,60,4
1412,Hyderabad,17.327550642472527,78.69933375145482,2024-02-24,07:51,Minor,Truck,Cloudy,Dry,City Road,Street Lights,40,3
1413,Ahmedabad,23.03975888148859,72.60504401957678,2024-09-28,13:20,Major,Car,Foggy,Dry,City Road,Street Lights,80,7
1414,Delhi,28.4988263864545,77.1425420589557,2024-04-04,08:05,Fatal,Car,Cloudy,Under Construction,Highway,Daylight,80,1
1415,Ahmedabad,23.0184771865074,72.58864921932816,2024-06-20,12:03,Fatal,Car,Foggy,Dry,Highway,Street Lights,50,2
1416,Mumbai,19.194036330483385,72.76195943149372,2024-05-25,07:00,Minor,Bike,Foggy,Wet,City Road,Night,40,1
1417,Hyderabad,17.343900082114835,78.5788629855572,2024-09-18,08:39,Major,Bike,Clear,Dry,City Road,Night,30,5
1418,Jaipur,26.840589528194613,75.85056078086701,2024-03-03,20:07,Fatal,Bike,Rainy,Wet,Highway,Daylight,80,3
1419,Delhi,28.672346229555373,77.38657801773005,2024-01-16,11:01,Minor,Auto,Foggy,Wet,City Road,Street Lights,80,1
1420,Ahmedabad,23.051729604354723,72.62659949781846,2024-06-14,21:20,Minor,Bus,Cloudy,Dry,Highway,Street Lights,60,6
1421,Kolkata,22.554275462228667,88.39792984854392,2024-01-16,06:45,Major,Bus,Rainy,Under Construction,Rural Road,Daylight,50,0
1422,Ahmedabad,22.916769279312263,72.57585057003888,2024-02-08,04:30,Major,Truck,Rainy,Dry,Highway,Street Lights,80,1
1423,Bangalore,12.925171599771781,77.75038627895235,2024-02-05,03:02,Minor,Car,Clear,Under Construction,Highway,Daylight,60,2
1424,Delhi,28.779252640568437,77.22810836371893,2024-07-28,07:40,Minor,Bus,Clear,Wet,Rural Road,Daylight,50,1
1425,Hyderabad,17.321968343545773,78.4686669522505,2024-01-21,23:26,Minor,Bicycle,Cloudy,Wet,Rural Road,Daylight,60,4
1426,Bangalore,12.892752974346276,77.67992013273448,2024-11-16,11:12,Major,Bike,Clear,Wet,Rural Road,Night,50,3
1427,Ahmedabad,22.941693083291238,72.58429479378015,2024-01-30,08:27,Major,Truck,Rainy,Under Construction,Rural Road,Night,100,0
1428,Chennai,12.869802741484904,80.20817898532292,2024-08-22,04:25,Minor,Auto,Clear,Wet,Highway,Street Lights,60,1
1429,Mumbai,19.09570783623588,72.82104510709124,2024-01-21,14:05,Minor,Bicycle,Rainy,Under Construction,City Road,Night,60,4
1430,Delhi,28.55840570856551,77.21038111034073,2024-03-06,05:32,Fatal,Bicycle,Foggy,Wet,Highway,Daylight,80,1
1431,Delhi,28.560477408456936,77.03328429906855,2024-10-12,09:06,Major,Car,Cloudy,Wet,City Road,Street Lights,50,1
1432,Kolkata,22.551454344666457,88.35078439295224,2024-03-06,09:09,Minor,Car,Foggy,Dry,City Road,Daylight,60,2
1433,Kolkata,22.534441648854184,88.31457704582974,2024-12-22,13:43,Major,Bicycle,Cloudy,Wet,Highway,Daylight,80,1
1434,Ahmedabad,22.840027031343375,72.572645461985,2024-05-24,16:10,Minor,Auto,Cloudy,Under Construction,Highway,Street Lights,30,2
1435,Bangalore,13.048395603977811,77.54308786836219,2024-12-20,00:26,Minor,Bike,Rainy,Under Construction,City Road,Street Lights,80,1
1436,Jaipur,26.889181824189983,75.73060878179152,2024-09-09,07:36,Minor,Truck,Clear,Under Construction,City Road,Night,30,3
1437,Jaipur,27.01920836938149,75.86238888629003,2024-10-29,19:43,Major,Auto,Foggy,Dry,City Road,Night,50,3
1438,Mumbai,19.058485101072137,72.88004416224943,2024-12-21,12:50,Fatal,Bus,Cloudy,Wet,Rural Road,Daylight,60,2
1439,Hyderabad,17.411110480627645,78.59558298887463,2024-03-21,11:26,Minor,Truck,Clear,Under Construction,Rural Road,Street Lights,60,0
1440,Mumbai,19.069772177476455,72.8867216596068,2024-04-27,11:37,Major,Bus,Foggy,Under Construction,Rural Road,Daylight,80,2
1441,Mumbai,19.09714335562521,72.83984671483785,2024-10-03,17:59,Major,Bike,Foggy,Under Construction,Rural Road,Daylight,80,1
1442,Delhi,28.733281160758004,77.18870876368861,2024-03-26,07:06,Fatal,Bus,Foggy,Under Construction,Rural Road,Street Lights,80,1
1443,Chennai,13.065054997247282,80.16217639581708,2024-06-14,05:43,Fatal,Truck,Clear,Under Construction,City Road,Night,40,3
1444,Hyderabad,17.358489912707984,78.56652553715278,2024-12-14,07:18,Minor,Car,Clear,Wet,Rural Road,Daylight,100,3
1445,Delhi,28.683887746169574,77.19749085808868,2024-09-27,05:10,Minor,Truck,Clear,Under Construction,City Road,Daylight,60,2
1446,Bangalore,12.914134846195376,77.56380848237279,2024-04-29,13:11,Minor,Bicycle,Rainy,Wet,Rural Road,Daylight,40,1
1447,Ahmedabad,23.053541744423892,72.50806205808887,2024-11-18,03:38,Fatal,Bicycle,Clear,Dry,Highway,Daylight,80,2
1448,Delhi,28.60956997553198,77.32300211237482,2024-03-08,19:10,Minor,Bicycle,Clear,Dry,Rural Road,Night,60,2
1449,Bangalore,12.964003490439751,77.61314373676197,2024-01-19,14:20,Major,Car,Rainy,Wet,Highway,Street Lights,50,1
1450,Chennai,13.09044928259807,80.41833197450003,2024-11-27,18:15,Fatal,Car,Rainy,Dry,City Road,Daylight,80,2
1451,Jaipur,26.88381046914244,75.79776064551459,2024-02-08,02:56,Minor,Car,Clear,Under Construction,City Road,Night,30,1
1452,Jaipur,26.94039914116914,75.76962796314874,2024-05-23,15:50,Minor,Car,Cloudy,Under Construction,Rural Road,Daylight,60,0
1453,Ahmedabad,23.09516848442738,72.5527718645087,2024-02-12,16:23,Major,Bicycle,Cloudy,Dry,Highway,Daylight,50,1
1454,Delhi,28.727134468404333,77.27730770318617,2024-01-18,04:42,Major,Bicycle,Foggy,Wet,Rural Road,Street Lights,80,1
1455,Hyderabad,17.412116521158154,78.62069624087795,2024-10-13,11:07,Minor,Truck,Cloudy,Dry,Rural Road,Daylight,40,0
1456,Jaipur,27.046340884162156,75.84262592284337,2024-08-26,15:04,Minor,Car,Cloudy,Under Construction,Rural Road,Street Lights,40,1
1457,Jaipur,26.79092624111926,75.9194531469494,2024-09-12,20:52,Major,Auto,Cloudy,Wet,Rural Road,Street Lights,30,3
1458,Delhi,28.63810475259539,77.18474955522014,2024-10-14,07:22,Minor,Auto,Rainy,Under Construction,City Road,Daylight,100,5
1459,Jaipur,26.933689201988972,75.80751250765591,2024-07-19,13:39,Minor,Bike,Foggy,Under Construction,Highway,Street Lights,100,3
1460,Chennai,13.126100338373162,80.37140089918081,2024-09-16,12:12,Fatal,Bus,Rainy,Wet,Highway,Street Lights,30,2
1461,Ahmedabad,23.08429038681333,72.42512784529477,2024-10-12,02:49,Minor,Bicycle,Foggy,Dry,Rural Road,Night,50,4
1462,Ahmedabad,23.057590891671545,72.6236182385878,2024-11-16,18:50,Minor,Truck,Foggy,Under Construction,Rural Road,Daylight,100,4
1463,Kolkata,22.516074297224296,88.45844530996321,2024-12-21,11:06,Major,Bicycle,Cloudy,Dry,Highway,Night,50,2
1464,Jaipur,26.851522079620175,75.85718227776557,2024-12-26,21:02,Major,Auto,Foggy,Dry,City Road,Night,80,4
1465,Jaipur,26.885561305217625,75.91171093424407,2024-11-23,06:12,Minor,Auto,Clear,Under Construction,Highway,Daylight,100,1
1466,Kolkata,22.497700447272504,88.53112749189889,2024-02-18,03:59,Major,Auto,Clear,Wet,City Road,Street Lights,60,1
1467,Hyderabad,17.31680819427793,78.57397960571465,2024-03-23,02:29,Major,Bus,Clear,Wet,Rural Road,Night,60,1
1468,Hyderabad,17.32814464060264,78.5413894649549,2024-12-03,22:46,Fatal,Auto,Cloudy,Dry,Highway,Night,100,0
1469,Bangalore,12.990997037737817,77.62050040537852,2024-12-10,05:52,Minor,Car,Foggy,Wet,City Road,Daylight,60,0
1470,Bangalore,13.059697566458217,77.52727940328708,2024-12-09,07:52,Minor,Truck,Rainy,Wet,Rural Road,Daylight,60,3
1471,Bangalore,12.94446267688642,77.50924254633864,2024-08-06,23:16,Minor,Bike,Clear,Wet,City Road,Daylight,40,1
1472,Hyderabad,17.385854309058804,78.52050892586513,2024-05-17,10:13,Minor,Bike,Cloudy,Under Construction,Rural Road,Night,100,0
1473,Bangalore,13.007292459036982,77.68827446228764,2024-01-21,04:06,Minor,Car,Rainy,Dry,Highway,Street Lights,60,4
1474,Kolkata,22.53212167359259,88.52674407614276,2024-03-13,16:46,Minor,Bus,Clear,Wet,Rural Road,Daylight,30,0
1475,Chennai,13.154368070408225,80.27801840047822,2024-01-01,12:45,Minor,Truck,Cloudy,Wet,Highway,Street Lights,80,0
1476,Bangalore,13.042715200447443,77.62287150379672,2024-08-30,12:11,Minor,Truck,Foggy,Dry,City Road,Street Lights,60,1
1477,Delhi,28.53635716510712,77.27707310633174,2024-08-24,19:52,Minor,Bike,Foggy,Under Construction,Highway,Street Lights,100,1
1478,Jaipur,27.01761002681801,75.70630048238371,2024-02-29,18:35,Major,Bike,Rainy,Wet,City Road,Street Lights,100,1
1479,Chennai,13.159071369768514,80.23263632442331,2024-03-28,13:49,Minor,Bicycle,Rainy,Wet,Rural Road,Night,30,1
1480,Mumbai,18.927704701458428,72.90908545752036,2024-10-18,01:34,Minor,Bike,Foggy,Dry,Rural Road,Street Lights,60,5
1481,Jaipur,26.779607554999586,75.7944058369823,2024-09-06,21:00,Major,Bicycle,Foggy,Under Construction,Rural Road,Night,60,4
1482,Jaipur,26.89000270937548,75.79631991504614,2024-01-13,06:10,Major,Auto,Foggy,Dry,City Road,Street Lights,30,2
1483,Jaipur,26.93099868980107,75.81558892829801,2024-05-26,19:50,Minor,Bus,Rainy,Under Construction,Highway,Street Lights,60,2
1484,Bangalore,12.973037806349465,77.8104432365454,2024-05-17,05:07,Minor,Bike,Cloudy,Dry,Rural Road,Street Lights,40,1
1485,Mumbai,19.049328305991093,72.94261976171826,2024-03-28,10:39,Minor,Auto,Clear,Wet,Rural Road,Daylight,60,1
1486,Hyderabad,17.403716159891907,78.43768799828183,2024-10-17,21:07,Minor,Bike,Foggy,Dry,Highway,Daylight,80,3
1487,Jaipur,26.89535276784531,75.69976916806371,2024-10-14,22:48,Minor,Auto,Rainy,Dry,Highway,Street Lights,100,0
1488,Chennai,13.126684149021655,80.36116954868383,2024-10-22,10:13,Minor,Car,Foggy,Under Construction,City Road,Daylight,80,1
1489,Jaipur,26.947781890456017,75.69874601336262,2024-01-23,13:04,Major,Auto,Foggy,Wet,Rural Road,Daylight,60,1
1490,Delhi,28.607165178318272,77.20036295740138,2024-06-08,18:03,Minor,Bike,Foggy,Under Construction,Rural Road,Night,80,1
1491,Jaipur,26.812500563724665,75.73771437399222,2024-02-11,04:18,Minor,Auto,Clear,Wet,Highway,Daylight,100,1
1492,Chennai,13.014119847963926,80.23509972139699,2024-03-03,17:45,Minor,Truck,Cloudy,Wet,Rural Road,Street Lights,80,3
1493,Ahmedabad,23.039495844600093,72.74285292144175,2024-10-18,02:38,Minor,Truck,Cloudy,Dry,Rural Road,Night,40,1
1494,Hyderabad,17.52091409237014,78.44873691046833,2024-02-15,18:31,Major,Auto,Rainy,Wet,City Road,Street Lights,30,3
1495,Chennai,13.032344095707563,80.19221571757883,2024-05-20,19:43,Major,Bus,Rainy,Wet,Highway,Street Lights,100,2
1496,Hyderabad,17.379647400506208,78.52070973379368,2024-06-14,11:38,Minor,Truck,Foggy,Wet,Highway,Night,40,2
1497,Chennai,13.082792765101576,80.40549028777463,2024-11-07,21:35,Minor,Car,Rainy,Wet,Rural Road,Daylight,30,1
1498,Delhi,28.586719431772938,77.12435272606238,2024-09-26,09:18,Major,Truck,Clear,Under Construction,Rural Road,Daylight,40,2
1499,Delhi,28.69140203403812,77.03919854395312,2024-03-21,11:58,Minor,Bike,Foggy,Under Construction,Highway,Street Lights,60,2
1500,Jaipur,26.8331484839723,75.8811105648413,2024-09-06,14:48,Major,Auto,Foggy,Dry,City Road,Street Lights,30,2
1501,Kolkata,22.4628600135567,88.40127511550035,2024-07-21,06:07,Minor,Car,Clear,Wet,Highway,Night,60,1
1502,Mumbai,18.99131003283063,72.94821149119242,2024-12-07,15:36,Major,Truck,Foggy,Wet,Highway,Night,100,1
1503,Mumbai,19.189628400934673,72.92638660454628,2024-08-06,01:20,Major,Auto,Foggy,Under Construction,City Road,Night,80,1
1504,Jaipur,26.87012392016797,75.70887490032395,2024-10-17,14:03,Minor,Bicycle,Foggy,Dry,Rural Road,Street Lights,60,2
1505,Jaipur,26.86143231796819,75.81674284596401,2024-10-11,05:25,Fatal,Bicycle,Cloudy,Dry,City Road,Daylight,50,1
1506,Delhi,28.614824633821716,77.10792123159511,2024-05-11,11:33,Fatal,Bus,Cloudy,Dry,City Road,Street Lights,60,5
1507,Bangalore,13.022433485435295,77.49902989687837,2024-03-31,06:29,Fatal,Auto,Clear,Under Construction,City Road,Daylight,60,3
1508,Mumbai,19.033163928869623,73.01342044655254,2024-01-09,12:22,Major,Car,Cloudy,Under Construction,Highway,Daylight,60,0
1509,Delhi,28.67480738854348,77.30761180035056,2024-04-16,21:46,Minor,Auto,Clear,Wet,Rural Road,Street Lights,60,2
1510,Kolkata,22.543003304316816,88.3325072032573,2024-07-18,00:56,Fatal,Bicycle,Rainy,Under Construction,Rural Road,Street Lights,50,4
1511,Chennai,13.100581530799671,80.21520870665964,2024-07-05,09:56,Major,Bus,Foggy,Under Construction,City Road,Daylight,50,4
1512,Delhi,28.709719354930176,77.23714875435573,2024-05-28,16:58,Major,Bike,Foggy,Wet,City Road,Night,100,3
1513,Hyderabad,17.324932389501473,78.47025658318886,2024-09-19,16:12,Minor,Auto,Foggy,Dry,Highway,Daylight,30,0
1514,Ahmedabad,23.091033209589554,72.58692168036046,2024-03-11,16:38,Minor,Bicycle,Foggy,Under Construction,Highway,Night,80,2
1515,Jaipur,26.92248431371417,75.68797846298655,2024-10-09,01:09,Minor,Auto,Clear,Dry,Rural Road,Daylight,40,1
1516,Hyderabad,17.421044632590313,78.4687400688099,2024-10-19,22:33,Fatal,Auto,Clear,Wet,City Road,Street Lights,30,0
1517,Ahmedabad,23.014979020471927,72.5682938969075,2024-11-11,03:48,Minor,Bicycle,Cloudy,Wet,City Road,Street Lights,100,4
1518,Hyderabad,17.3924278255029,78.50319039745848,2024-11-01,16:18,Minor,Car,Rainy,Under Construction,City Road,Street Lights,80,6
1519,Mumbai,18.97629168838714,72.93563097058214,2024-02-18,02:29,Fatal,Bus,Cloudy,Dry,Highway,Night,50,2
1520,Kolkata,22.618904728782766,88.187566129167,2024-11-17,01:42,Minor,Bus,Rainy,Wet,Rural Road,Daylight,30,5
1521,Kolkata,22.551190582247937,88.22293609795678,2024-10-17,23:40,Minor,Truck,Cloudy,Wet,Highway,Street Lights,30,0
1522,Jaipur,26.872902520630294,75.74088057233244,2024-04-28,15:59,Minor,Bicycle,Cloudy,Under Construction,Rural Road,Street Lights,50,1
1523,Hyderabad,17.32770651868213,78.37115358132618,2024-04-28,00:02,Minor,Auto,Clear,Under Construction,Rural Road,Night,40,2
1524,Mumbai,19.13800715293965,72.99860582393626,2024-06-12,09:56,Major,Car,Rainy,Under Construction,Rural Road,Street Lights,30,3
1525,Chennai,13.052428584584497,80.339829151364,2024-05-10,12:49,Minor,Auto,Clear,Under Construction,Rural Road,Night,30,2
1526,Mumbai,19.030503543472236,72.95500229913878,2024-05-28,01:23,Major,Bus,Foggy,Under Construction,City Road,Street Lights,100,2
1527,Mumbai,19.069560213303816,72.96425402889128,2024-05-04,23:06,Minor,Car,Cloudy,Wet,Rural Road,Night,30,1
1528,Ahmedabad,23.13077591621596,72.69518552173629,2024-01-17,03:57,Major,Bus,Clear,Dry,Rural Road,Street Lights,30,3
1529,Chennai,13.197078458095389,80.29112720800728,2024-02-01,19:29,Minor,Truck,Clear,Under Construction,City Road,Night,50,3
1530,Bangalore,13.007578278040489,77.49546975808782,2024-01-18,11:38,Fatal,Auto,Cloudy,Wet,Highway,Street Lights,100,2
1531,Kolkata,22.70099366341261,88.24839124271155,2024-02-08,15:04,Minor,Bike,Foggy,Under Construction,City Road,Night,80,1
1532,Chennai,13.135423625210843,80.19974894925778,2024-02-19,19:05,Minor,Car,Cloudy,Wet,Highway,Street Lights,100,2
1533,Kolkata,22.503046765475794,88.36647268956521,2024-06-07,23:15,Minor,Truck,Foggy,Dry,Highway,Street Lights,30,4
1534,Kolkata,22.539872604627483,88.32551396502959,2024-05-18,10:22,Minor,Auto,Foggy,Dry,Highway,Street Lights,80,0
1535,Hyderabad,17.452985629225513,78.61776249465092,2024-07-02,18:28,Minor,Bike,Cloudy,Dry,City Road,Daylight,60,3
1536,Ahmedabad,23.134325158312443,72.55541355550864,2024-02-23,10:02,Minor,Bus,Rainy,Dry,Rural Road,Street Lights,100,1
1537,Delhi,28.613775936241506,77.21041428014695,2024-11-27,20:24,Minor,Car,Foggy,Wet,City Road,Daylight,80,1
1538,Mumbai,19.23270480545138,72.86402846414666,2024-02-18,10:15,Minor,Truck,Rainy,Under Construction,Highway,Night,100,3
1539,Jaipur,27.00064666226347,75.77483957531335,2024-11-12,07:47,Major,Bus,Rainy,Dry,City Road,Daylight,60,2
1540,Kolkata,22.594801974758106,88.3431257629194,2024-05-26,05:17,Minor,Car,Clear,Wet,City Road,Night,40,1
1541,Ahmedabad,22.992047895003516,72.54933009877429,2024-01-01,06:15,Minor,Bicycle,Cloudy,Under Construction,Rural Road,Street Lights,50,1
1542,Hyderabad,17.376749755011893,78.44517794248655,2024-11-29,14:56,Major,Bicycle,Cloudy,Under Construction,City Road,Night,60,2
1543,Kolkata,22.56815275814406,88.39294787461289,2024-03-18,15:22,Minor,Auto,Cloudy,Dry,Rural Road,Daylight,40,4
1544,Chennai,13.237828164311557,80.24233572005099,2024-09-08,05:15,Major,Car,Foggy,Wet,Rural Road,Street Lights,30,1
1545,Delhi,28.38383812578974,77.19954332435432,2024-08-24,15:34,Minor,Car,Clear,Dry,Rural Road,Daylight,60,2
1546,Mumbai,19.10008009871348,72.92360142089157,2024-10-07,18:32,Minor,Auto,Cloudy,Dry,City Road,Daylight,60,2
1547,Hyderabad,17.558581659900053,78.51182926795019,2024-10-03,20:57,Minor,Bicycle,Foggy,Wet,Highway,Night,40,2
1548,Jaipur,26.882622753151235,75.81655286732598,2024-06-07,01:01,Major,Car,Clear,Wet,Rural Road,Night,100,2
1549,Bangalore,13.143016882757136,77.70976783419441,2024-03-21,15:51,Minor,Bicycle,Cloudy,Wet,Rural Road,Street Lights,50,3
1550,Chennai,13.020826805870799,80.32256982221679,2024-01-27,04:45,Major,Car,Foggy,Wet,Highway,Daylight,60,1
1551,Mumbai,19.067018898624696,72.88006498294978,2024-12-10,04:35,Major,Auto,Foggy,Dry,City Road,Street Lights,50,1
1552,Jaipur,26.89671197743063,75.83512165202691,2024-09-04,04:29,Minor,Car,Clear,Dry,City Road,Night,50,0
1553,Mumbai,19.115215141931184,72.86179712150172,2024-09-19,05:02,Minor,Truck,Foggy,Under Construction,Rural Road,Street Lights,50,3
1554,Bangalore,13.08867339583814,77.62383126274896,2024-04-01,03:15,Minor,Bicycle,Foggy,Dry,City Road,Daylight,40,1
1555,Mumbai,18.935681374340625,72.89618568595856,2024-12-02,08:10,Major,Bus,Foggy,Wet,Highway,Daylight,80,3
1556,Bangalore,12.905116172135113,77.70303964263,2024-07-15,10:51,Minor,Bike,Cloudy,Under Construction,City Road,Night,80,4
1557,Bangalore,12.926312442458176,77.61902278451441,2024-01-18,14:24,Minor,Bike,Foggy,Under Construction,Highway,Street Lights,100,3
1558,Bangalore,12.921978856266586,77.61809978813392,2024-10-07,11:56,Minor,Auto,Cloudy,Under Construction,City Road,Daylight,50,1
1559,Bangalore,12.960577131104618,77.52775190074497,2024-02-24,15:11,Major,Truck,Foggy,Dry,Highway,Night,60,3
1560,Chennai,12.981998387607275,80.25165508090939,2024-08-31,00:24,Major,Bus,Cloudy,Dry,Rural Road,Daylight,100,2
1561,Chennai,13.155308944883743,80.20476220485061,2024-07-13,17:42,Minor,Bike,Cloudy,Wet,Rural Road,Night,50,3
1562,Bangalore,12.951448579933405,77.69603190361367,2024-07-14,19:44,Minor,Truck,Foggy,Dry,Highway,Daylight,40,1
1563,Delhi,28.64714081320603,77.31300355219851,2024-07-03,12:55,Minor,Bicycle,Rainy,Dry,City Road,Street Lights,50,2
1564,Mumbai,19.025241615113913,72.84568658897348,2024-05-05,18:27,Minor,Bus,Cloudy,Dry,City Road,Daylight,60,5
1565,Mumbai,19.040681935574966,72.94916778100865,2024-05-07,08:13,Fatal,Car,Clear,Dry,Rural Road,Street Lights,30,2
1566,Chennai,13.084319861309147,80.30360312036208,2024-12-07,01:03,Minor,Car,Rainy,Under Construction,Rural Road,Daylight,30,2
1567,Mumbai,18.989583055782138,73.00707333705296,2024-11-18,22:55,Minor,Car,Cloudy,Dry,Rural Road,Night,100,3
1568,Delhi,28.642593976484093,77.37009586796279,2024-07-08,21:27,Minor,Truck,Foggy,Under Construction,City Road,Night,40,0
1569,Chennai,13.028273239105676,80.25611277093732,2024-12-13,18:15,Minor,Auto,Rainy,Wet,City Road,Night,30,1
1570,Jaipur,26.878231758695833,75.85297226443487,2024-02-08,08:40,Fatal,Car,Cloudy,Under Construction,Highway,Night,50,3
1571,Delhi,28.663593810582288,77.1367417374954,2024-01-16,17:46,Major,Car,Cloudy,Dry,Rural Road,Night,50,3
1572,Mumbai,19.159334095197575,72.78915589392123,2024-12-11,22:29,Major,Car,Clear,Dry,Rural Road,Street Lights,100,2
1573,Jaipur,26.798749128156093,75.77682056761391,2024-01-29,15:28,Major,Bus,Cloudy,Wet,City Road,Street Lights,50,3
1574,Jaipur,26.959895303168498,75.88590350289664,2024-10-08,08:37,Minor,Bicycle,Cloudy,Wet,City Road,Daylight,60,6
1575,Jaipur,26.9122820052128,75.83993759384562,2024-06-17,14:25,Major,Truck,Clear,Under Construction,Highway,Daylight,50,3
1576,Jaipur,26.867108196430337,75.70338471508461,2024-09-02,00:24,Minor,Auto,Clear,Under Construction,Rural Road,Street Lights,80,0
1577,Hyderabad,17.46162173050232,78.52153519413848,2024-03-22,09:54,Fatal,Car,Cloudy,Under Construction,Highway,Street Lights,100,1
1578,Bangalore,12.909196547348005,77.54622598546945,2024-05-29,20:26,Major,Bicycle,Foggy,Under Construction,Highway,Street Lights,80,1
